District,Mandal,GP_Name,GP_Code,total_activities,total_estimated_cost,total_sc_fund,total_st_fund,water_activities,livelihood_activities,total_estimated_cost_lakhs,sc_st_fund_share_pct,drought_risk_score,drought_flag,total_rain_mm,predicted_rainfall_mm,drought_probability,drought_probability_pct,predicted_drought_flag,risk_norm,water_gap_norm,fund_gap_norm,rain_stress_norm,livelihood_need_norm,inclusion_need_norm,priority_score,priority_tier,priority_rank
Vikarabad,Chowdapur,Lingampalle,210157,35,2148900.0,0.0,0.0,2,0,21.49,0.0,14.6,0.0,0.0,2.06,0.2454,24.5,NO_DROUGHT,0.146,0.9696969696969697,0.9549873244355883,0.1330472103004292,1.0,1.0,37.47,MEDIUM,3148
Kamareddy,Gandhari,Seethaipally,209427,39,3699260.0,0.0,0.0,12,0,36.99,0.0,11.13,0.0,0.0,0.32,0.2622,26.2,NO_DROUGHT,0.11130000000000001,0.8181818181818181,0.9225121735732674,0.8798283261802575,1.0,1.0,37.46,MEDIUM,3149
Adilabad,Gadiguda,Khadodi,281329,29,971769.0,0.0,0.0,21,0,9.72,0.0,18.11,0.0,0.0,0.73,0.2308,23.1,NO_DROUGHT,0.18109999999999998,0.6818181818181819,0.9796445052256723,0.703862660944206,1.0,1.0,37.46,MEDIUM,3150
Mahabubnagar,Gandeed,Kondapur,210023,35,2461914.0,0.0,0.0,2,0,24.62,0.0,11.71,0.0,0.0,1.47,0.2493,24.9,NO_DROUGHT,0.11710000000000001,0.9696969696969697,0.9484306686446633,0.3862660944206009,1.0,1.0,37.46,MEDIUM,3151
Karimnagar,Veenavanka,Desaipalli,202026,57,1204789.0,0.0,0.0,6,0,12.05,0.0,12.85,0.0,0.0,1.0,0.2143,21.4,NO_DROUGHT,0.1285,0.9090909090909091,0.9747634713664796,0.5879828326180258,1.0,1.0,37.46,MEDIUM,3152
Nalgonda,Kattangoor,Garlabaigudem,207559,8,1646852.0,0.0,0.0,1,1,16.47,0.0,10.66,0.0,0.0,0.38,0.1585,15.8,NO_DROUGHT,0.1066,0.9848484848484849,0.9655036461544965,0.8540772532188841,0.9811320754716981,1.0,37.46,MEDIUM,3153
Nalgonda,Chandur,Kondapuram,207290,17,2804000.0,0.0,0.0,1,11,28.04,0.0,11.23,0.0,0.0,0.52,0.1701,17.0,NO_DROUGHT,0.11230000000000001,0.9848484848484849,0.9412650461712455,0.7939914163090129,0.7924528301886793,1.0,37.46,MEDIUM,3154
Khammam,Yerrupalem,Kacharam,202878,19,501039.0,0.0,0.0,16,0,5.01,0.0,10.98,0.0,0.0,0.18,0.2626,26.3,NO_DROUGHT,0.10980000000000001,0.7575757575757576,0.9895048136478584,0.9399141630901288,1.0,1.0,37.46,MEDIUM,3155
Mahabubnagar,Koilkonda,Ankilla,205372,28,4840052.0,0.0,0.0,2,0,48.4,0.0,11.91,0.0,0.0,0.97,0.2227,22.3,NO_DROUGHT,0.1191,0.9696969696969697,0.8986161801894541,0.6008583690987125,1.0,1.0,37.46,MEDIUM,3156
Karimnagar,Gangadhara,Achampally,201169,48,2489973.0,0.0,0.0,9,0,24.9,0.0,11.32,0.0,0.0,0.51,0.2371,23.7,NO_DROUGHT,0.11320000000000001,0.8636363636363636,0.9478429211163177,0.7982832618025751,1.0,1.0,37.45,MEDIUM,3157
Siddipet,Wargal,Ananthagiripalle,207022,24,3067900.0,0.0,0.0,1,0,30.68,0.0,13.75,0.0,0.0,1.86,0.2414,24.1,NO_DROUGHT,0.1375,0.9848484848484849,0.9357371737335108,0.2188841201716738,1.0,1.0,37.45,MEDIUM,3158
Warangal,Duggondi,Reballe,213470,22,1748700.0,0.0,0.0,17,0,17.49,0.0,10.67,0.0,0.0,1.17,0.3721,37.2,NO_DROUGHT,0.1067,0.7424242424242424,0.9633702518686367,0.5150214592274679,1.0,1.0,37.45,MEDIUM,3159
Mancherial,Chennur,Nagapur,195075,32,1694304.0,0.0,0.0,2,0,16.94,0.0,10.75,0.0,0.0,1.0,0.2191,21.9,NO_DROUGHT,0.1075,0.9696969696969697,0.9645096764579623,0.5879828326180258,1.0,1.0,37.45,MEDIUM,3160
Sangareddy,Kalher,Fathepur,278738,42,1900100.0,0.0,0.0,2,0,19.0,0.0,11.03,0.0,0.0,1.57,0.2647,26.5,NO_DROUGHT,0.1103,0.9696969696969697,0.9601988995114065,0.3433476394849786,1.0,1.0,37.45,MEDIUM,3161
Nalgonda,Chandur,Udtalapally,207296,17,2866000.0,0.0,0.0,1,11,28.66,0.0,11.23,0.0,0.0,0.52,0.1701,17.0,NO_DROUGHT,0.11230000000000001,0.9848484848484849,0.939966341771323,0.7939914163090129,0.7924528301886793,1.0,37.45,MEDIUM,3162
Nalgonda,Neredugommu,Mosamgadda Thanda,280788,19,2006249.0,0.0,2006249.0,1,12,20.06,100.0,11.14,0.0,0.0,0.55,0.167,16.7,NO_DROUGHT,0.1114,0.9848484848484849,0.9579754128445133,0.7811158798283262,0.7735849056603774,0.0,37.45,MEDIUM,3163
Mahabubnagar,Midjil,Velgomula,205702,32,3013552.0,0.0,0.0,13,0,30.14,0.0,10.95,0.0,0.0,0.4,0.2754,27.5,NO_DROUGHT,0.10949999999999999,0.803030303030303,0.9368755928742687,0.8454935622317596,1.0,1.0,37.45,MEDIUM,3164
Nirmal,Pembi,Pulgapandri,281537,31,828600.0,0.0,0.0,20,0,8.29,0.0,11.82,0.0,0.0,0.23,0.2903,29.0,NO_DROUGHT,0.1182,0.696969696969697,0.9826434441003902,0.9184549356223176,1.0,1.0,37.45,MEDIUM,3165
Mahabubnagar,Balanagar,Udithyal A,204911,40,11420690.0,0.0,0.0,1,0,114.21,0.0,14.56,0.0,0.0,0.72,0.1988,19.9,NO_DROUGHT,0.1456,0.9848484848484849,0.7607725749491735,0.7081545064377683,1.0,1.0,37.44,MEDIUM,3166
Kamareddy,Bhiknur,Anthampally,209262,17,1849460.0,76513.0,5560.0,6,0,18.49,4.44,13.45,0.0,0.0,0.84,0.1941,19.4,NO_DROUGHT,0.13449999999999998,0.9090909090909091,0.9612596477503109,0.6566523605150215,1.0,0.9556,37.44,MEDIUM,3167
Mahabubnagar,Koilkonda,Kothlabad,205383,28,4936881.0,0.0,0.0,2,0,49.37,0.0,11.91,0.0,0.0,0.97,0.2227,22.3,NO_DROUGHT,0.1191,0.9696969696969697,0.8965879181194526,0.6008583690987125,1.0,1.0,37.44,MEDIUM,3168
Jogulamba Gadwal,Gadwal,Lathipur,205157,19,807549.0,0.0,0.0,16,0,8.08,0.0,13.73,0.0,0.0,0.37,0.2309,23.1,NO_DROUGHT,0.1373,0.7575757575757576,0.9830843961378543,0.8583690987124464,1.0,1.0,37.44,MEDIUM,3169
Warangal,Duggondi,Rekampalle,213471,22,1794000.0,0.0,0.0,17,0,17.94,0.0,10.67,0.0,0.0,1.17,0.3721,37.2,NO_DROUGHT,0.1067,0.7424242424242424,0.9624213597828868,0.5150214592274679,1.0,1.0,37.44,MEDIUM,3170
Adilabad,Narnoor,Bethalguda,281427,56,999336.0,0.0,0.0,18,0,9.99,0.0,16.8,0.0,0.0,0.65,0.2197,22.0,NO_DROUGHT,0.168,0.7272727272727273,0.9790670635451455,0.7381974248927039,1.0,1.0,37.44,MEDIUM,3171
Nalgonda,Chandur,Chamalapally,207841,17,2920000.0,0.0,0.0,1,11,29.2,0.0,11.23,0.0,0.0,0.52,0.1701,17.0,NO_DROUGHT,0.11230000000000001,0.9848484848484849,0.9388352121326808,0.7939914163090129,0.7924528301886793,1.0,37.44,MEDIUM,3172
Nirmal,Laxmanchanda,Kankapur,195427,21,2520132.0,0.0,0.0,17,0,25.2,0.0,10.74,0.0,0.0,0.2,0.2934,29.3,NO_DROUGHT,0.1074,0.7424242424242424,0.9472111852131361,0.9313304721030042,1.0,1.0,37.43,MEDIUM,3173
Hanumakonda,Dharmasagar,Devunoor,213413,25,3649359.0,209661.0,0.0,5,0,36.49,5.75,11.33,0.0,0.0,0.49,0.208,20.8,NO_DROUGHT,0.1133,0.9242424242424242,0.9235574420935986,0.8068669527896996,1.0,0.9425,37.43,MEDIUM,3174
Adilabad,Narnoor,Gangapur,281425,62,1064120.0,0.0,0.0,18,0,10.64,0.0,16.8,0.0,0.0,0.65,0.2197,22.0,NO_DROUGHT,0.168,0.7272727272727273,0.9777100431282973,0.7381974248927039,1.0,1.0,37.43,MEDIUM,3175
Kamareddy,Gandhari,Golladi Thanda,278517,36,1672800.0,0.0,0.0,14,0,16.73,0.0,11.13,0.0,0.0,0.32,0.2622,26.2,NO_DROUGHT,0.11130000000000001,0.7878787878787878,0.9649601174162837,0.8798283261802575,1.0,1.0,37.43,MEDIUM,3176
Adilabad,Ichoda,Gundala,195150,24,3144945.0,0.0,0.0,17,0,31.45,0.0,17.5,0.0,0.0,0.48,0.2006,20.1,NO_DROUGHT,0.175,0.7424242424242424,0.9341233240481555,0.8111587982832618,1.0,1.0,37.42,MEDIUM,3177
Nalgonda,Neredugommu,Peddamunagal,207274,19,2122377.0,0.0,500090.0,1,12,21.22,23.56,11.14,0.0,0.0,0.55,0.167,16.7,NO_DROUGHT,0.1114,0.9848484848484849,0.9555428976097681,0.7811158798283262,0.7735849056603774,0.7644,37.42,MEDIUM,3178
Mulugu,Venkatapur,Laxmipuram,278363,31,1116380.0,0.0,0.0,2,0,11.16,0.0,10.54,0.0,0.0,1.82,0.2875,28.7,NO_DROUGHT,0.1054,0.9696969696969697,0.9766153610002336,0.23605150214592274,1.0,1.0,37.42,MEDIUM,3179
Siddipet,Thoguta,Lingampet,206989,16,932393.0,0.0,0.0,11,0,9.32,0.0,10.35,0.0,0.0,0.32,0.2422,24.2,NO_DROUGHT,0.1035,0.8333333333333334,0.9804693082006941,0.8798283261802575,1.0,1.0,37.42,MEDIUM,3180
Nizamabad,Rudrur,Ranampalli,209516,25,3192024.0,0.0,0.0,1,22,31.92,0.0,3.51,0.0,1.2,0.11,0.2756,27.6,NO_DROUGHT,0.0351,0.9848484848484849,0.9331371675248659,0.9699570815450643,0.5849056603773585,1.0,37.42,MEDIUM,3181
Nalgonda,Munugode,Gundlorigudem,281017,16,662213.0,0.0,0.0,1,0,6.62,0.0,11.82,0.0,0.0,0.46,0.1348,13.5,NO_DROUGHT,0.1182,0.9848484848484849,0.9861287268260339,0.8197424892703863,1.0,1.0,37.42,MEDIUM,3182
Mahabubnagar,Hanwada,Buddaram,205229,38,5537260.0,0.0,0.0,3,0,55.37,0.0,11.4,0.0,0.0,1.27,0.2707,27.1,NO_DROUGHT,0.114,0.9545454545454546,0.8840118721691124,0.4721030042918455,1.0,1.0,37.42,MEDIUM,3183
Nalgonda,Munugode,Gangorigudem,281014,17,700081.0,0.0,0.0,1,0,7.0,0.0,11.82,0.0,0.0,0.46,0.1348,13.5,NO_DROUGHT,0.1182,0.9848484848484849,0.9853355116935135,0.8197424892703863,1.0,1.0,37.41,MEDIUM,3184
Nizamabad,Bheemgal,Badabheemgal,209247,23,8865546.0,0.0,0.0,1,0,88.66,0.0,10.18,0.0,0.0,0.7,0.2533,25.3,NO_DROUGHT,0.1018,0.9848484848484849,0.8142947806787808,0.7167381974248928,1.0,1.0,37.41,MEDIUM,3185
Suryapet,Suryapet,Thalla Kammam Pahad,208102,41,3658793.0,0.0,0.0,2,14,36.59,0.0,10.76,0.0,0.0,0.23,0.1678,16.8,NO_DROUGHT,0.1076,0.9696969696969697,0.9233598295563588,0.9184549356223176,0.7358490566037736,1.0,37.41,MEDIUM,3186
Nalgonda,Munugode,Solipur,207787,30,696013.0,0.0,0.0,1,1,6.96,0.0,11.82,0.0,0.0,0.46,0.1348,13.5,NO_DROUGHT,0.1182,0.9848484848484849,0.9854207234596245,0.8197424892703863,0.9811320754716981,1.0,37.41,MEDIUM,3187
Nalgonda,Nakrekal,Mandalapuram,207811,18,1760925.0,0.0,0.0,4,0,17.61,0.0,11.34,0.0,0.0,0.43,0.1769,17.7,NO_DROUGHT,0.1134,0.9393939393939394,0.9631141766865552,0.8326180257510729,1.0,1.0,37.41,MEDIUM,3188
Khammam,Yerrupalem,Buchi Reddy Palem,202871,18,1863050.0,0.0,0.0,15,0,18.63,0.0,10.98,0.0,0.0,0.18,0.2626,26.3,NO_DROUGHT,0.10980000000000001,0.7727272727272727,0.9609749801245859,0.9399141630901288,1.0,1.0,37.41,MEDIUM,3189
Mahabubnagar,Gandeed,Panchalingala Tanda,280355,35,1650390.0,0.0,0.0,3,0,16.5,0.0,11.71,0.0,0.0,1.47,0.2493,24.9,NO_DROUGHT,0.11710000000000001,0.9545454545454546,0.9654295362163202,0.3862660944206009,1.0,1.0,37.41,MEDIUM,3190
Mancherial,Chennur,Kommera,195074,43,2961212.0,0.0,0.0,1,0,29.61,0.0,10.75,0.0,0.0,1.0,0.2191,21.9,NO_DROUGHT,0.1075,0.9848484848484849,0.9379719507499452,0.5879828326180258,1.0,1.0,37.41,MEDIUM,3191
Adilabad,Narnoor,Tadihadpanur,195551,62,6572368.0,0.0,0.0,13,0,65.72,0.0,16.8,0.0,0.0,0.65,0.2197,22.0,NO_DROUGHT,0.168,0.803030303030303,0.8623296251691929,0.7381974248927039,1.0,1.0,37.41,MEDIUM,3192
Adilabad,Narnoor,Jamda,281467,57,1134510.0,0.0,0.0,18,0,11.35,0.0,16.8,0.0,0.0,0.65,0.2197,22.0,NO_DROUGHT,0.168,0.7272727272727273,0.9762355946974821,0.7381974248927039,1.0,1.0,37.41,MEDIUM,3193
Nalgonda,Chandur,Idikuda,207288,17,3108770.0,0.0,0.0,1,11,31.09,0.0,11.23,0.0,0.0,0.52,0.1701,17.0,NO_DROUGHT,0.11230000000000001,0.9848484848484849,0.9348810761718199,0.7939914163090129,0.7924528301886793,1.0,37.4,MEDIUM,3194
Nalgonda,Munugode,Jakkalavarigudem,281016,16,776920.0,0.0,0.0,1,0,7.77,0.0,11.82,0.0,0.0,0.46,0.1348,13.5,NO_DROUGHT,0.1182,0.9848484848484849,0.9837259770582611,0.8197424892703863,1.0,1.0,37.4,MEDIUM,3195
Nirmal,Mamda,New Sangvi,195479,36,4738500.0,0.0,0.0,6,0,47.38,0.0,11.86,0.0,0.0,1.05,0.2636,26.4,NO_DROUGHT,0.1186,0.9090909090909091,0.9007433742091466,0.5665236051502146,1.0,1.0,37.4,MEDIUM,3196
Siddipet,Thoguta,Thoguta,206993,15,4283012.0,0.0,0.0,8,0,42.83,0.0,10.35,0.0,0.0,0.32,0.2422,24.2,NO_DROUGHT,0.1035,0.8787878787878788,0.9102844108174033,0.8798283261802575,1.0,1.0,37.4,MEDIUM,3197
Mahabubabad,Kothaguda,Yedullapalle,213710,48,3053292.0,0.0,0.0,4,0,30.53,0.0,10.71,0.0,0.0,0.4,0.196,19.6,NO_DROUGHT,0.10710000000000001,0.9393939393939394,0.9360431652476087,0.8454935622317596,1.0,1.0,37.4,MEDIUM,3198
Mahabubnagar,Nawabpet,Gurkunta,205770,26,1959871.0,0.0,0.0,16,0,19.6,0.0,14.61,0.0,0.0,1.17,0.2918,29.2,NO_DROUGHT,0.1461,0.7575757575757576,0.9589468856293457,0.5150214592274679,1.0,1.0,37.4,MEDIUM,3199
Wanaparthy,Madanapur,Danthanur,205469,43,3012979.0,0.0,0.0,7,0,30.13,0.0,12.11,0.0,0.0,0.3,0.1892,18.9,NO_DROUGHT,0.1211,0.8939393939393939,0.9368875954165454,0.8884120171673819,1.0,1.0,37.4,MEDIUM,3200
Adilabad,Gadiguda,Sangvi,195550,28,1263641.0,0.0,0.0,21,0,12.64,0.0,18.11,0.0,0.0,0.73,0.2308,23.1,NO_DROUGHT,0.18109999999999998,0.6818181818181819,0.9735307076351208,0.703862660944206,1.0,1.0,37.4,MEDIUM,3201
Mancherial,Tandur,Boyapalli,280086,60,1865271.0,0.0,0.0,12,0,18.65,0.0,14.07,0.0,0.0,0.52,0.2082,20.8,NO_DROUGHT,0.1407,0.8181818181818181,0.9609284571814856,0.7939914163090129,1.0,1.0,37.39,MEDIUM,3202
Khammam,Thirumalayapalem,Laxmidevipalli,279417,20,1357677.0,0.0,0.0,5,0,13.58,0.0,10.38,0.0,0.0,0.26,0.1846,18.5,NO_DROUGHT,0.1038,0.9242424242424242,0.9715609501036513,0.9055793991416309,1.0,1.0,37.39,MEDIUM,3203
Peddapalli,Manthani,China Odela,201629,25,1240160.0,0.0,0.0,9,0,12.4,0.0,10.18,0.0,0.0,0.85,0.274,27.4,NO_DROUGHT,0.1018,0.8636363636363636,0.9740225605063237,0.6523605150214593,1.0,1.0,37.39,MEDIUM,3204
Warangal,Duggondi,Swamyraopally,277974,22,926400.0,0.0,0.0,18,0,9.26,0.0,10.67,0.0,0.0,1.17,0.3721,37.2,NO_DROUGHT,0.1067,0.7272727272727273,0.9805948426437382,0.5150214592274679,1.0,1.0,37.39,MEDIUM,3205
Nalgonda,Thipparthi,Rainigudem,280809,22,988433.0,0.0,0.0,2,8,9.88,0.0,10.72,0.0,0.0,0.38,0.1583,15.8,NO_DROUGHT,0.1072,0.9696969696969697,0.9792954469979254,0.8540772532188841,0.8490566037735849,1.0,37.39,MEDIUM,3206
Nalgonda,Nakrekal,Palem,207815,17,3013852.0,0.0,0.0,3,0,30.14,0.0,11.34,0.0,0.0,0.43,0.1769,17.7,NO_DROUGHT,0.1134,0.9545454545454546,0.9368693088207207,0.8326180257510729,1.0,1.0,37.38,MEDIUM,3207
Nalgonda,Thipparthi,Yapalagudem,280810,21,1030724.0,0.0,0.0,2,13,10.31,0.0,10.72,0.0,0.0,0.38,0.1583,15.8,NO_DROUGHT,0.1072,0.9696969696969697,0.9784095839692621,0.8540772532188841,0.7547169811320755,1.0,37.38,MEDIUM,3208
Mancherial,Chennur,Lingampally,280011,27,920300.0,0.0,0.0,3,0,9.2,0.0,10.75,0.0,0.0,1.0,0.2191,21.9,NO_DROUGHT,0.1075,0.9545454545454546,0.9807226183992145,0.5879828326180258,1.0,1.0,37.38,MEDIUM,3209
Mahabubnagar,Nawabpet,Kondapur,205780,24,3146967.0,0.0,0.0,15,0,31.47,0.0,14.61,0.0,0.0,1.17,0.2918,29.2,NO_DROUGHT,0.1461,0.7727272727272727,0.9340809695272418,0.5150214592274679,1.0,1.0,37.38,MEDIUM,3210
Nirmal,Tanur,Jewla (B),195712,18,3098733.0,0.0,0.0,16,0,30.99,0.0,14.0,0.0,0.0,0.94,0.2915,29.1,NO_DROUGHT,0.14,0.7575757575757576,0.9350913196566912,0.6137339055793991,1.0,1.0,37.37,MEDIUM,3211
Nalgonda,Kattangoor,Pamanagundla,207566,8,2065790.0,0.0,0.0,1,2,20.66,0.0,10.66,0.0,0.0,0.38,0.1585,15.8,NO_DROUGHT,0.1066,0.9848484848484849,0.9567282167368393,0.8540772532188841,0.9622641509433962,1.0,37.37,MEDIUM,3212
Warangal,Duggondi,Chalaparthi,213455,24,2122700.0,0.0,0.0,17,0,21.23,0.0,10.67,0.0,0.0,1.17,0.3721,37.2,NO_DROUGHT,0.1067,0.7424242424242424,0.9555361317787814,0.5150214592274679,1.0,1.0,37.37,MEDIUM,3213
Siddipet,Bejjanki,Cheelapurpally (Erravelliwada),289453,49,1645850.0,0.0,0.0,12,0,16.46,0.0,11.33,0.0,0.0,0.22,0.229,22.9,NO_DROUGHT,0.1133,0.8181818181818181,0.9655246348933468,0.9227467811158798,1.0,1.0,37.37,MEDIUM,3214
Adilabad,Mavala,Battisawargoan,194912,42,3823157.0,0.0,0.0,8,0,38.23,0.0,11.81,0.0,0.0,0.27,0.2069,20.7,NO_DROUGHT,0.11810000000000001,0.8787878787878788,0.9199169222984739,0.9012875536480687,1.0,1.0,37.37,MEDIUM,3215
Nalgonda,Munugode,Dubbakalwa,281018,36,943614.0,0.0,0.0,1,7,9.44,0.0,11.82,0.0,0.0,0.46,0.1348,13.5,NO_DROUGHT,0.1182,0.9848484848484849,0.9802342636511533,0.8197424892703863,0.8679245283018868,1.0,37.36,MEDIUM,3216
Khammam,Madhira,Atukuru,202553,26,3760272.0,0.0,0.0,12,0,37.6,0.0,10.35,0.0,0.0,0.19,0.2616,26.2,NO_DROUGHT,0.1035,0.8181818181818181,0.921234164656363,0.9356223175965666,1.0,1.0,37.36,MEDIUM,3217
Adilabad,Tamsi,Leemguda,281271,50,1312414.0,0.0,0.0,10,0,13.12,0.0,12.77,0.0,0.0,0.5,0.206,20.6,NO_DROUGHT,0.1277,0.8484848484848485,0.9725090671561302,0.8025751072961373,1.0,1.0,37.36,MEDIUM,3218
Mahabubnagar,Jadcherla,Burugupally,205273,34,9555900.0,0.0,0.0,4,0,95.56,0.0,14.67,0.0,0.0,0.72,0.2052,20.5,NO_DROUGHT,0.1467,0.9393939393939394,0.799834042335166,0.7081545064377683,1.0,1.0,37.36,MEDIUM,3219
Peddapalli,Manthani,Eklaspur,201630,21,4638991.0,150000.0,0.0,6,3,46.39,3.23,10.18,0.0,0.0,0.85,0.274,27.4,NO_DROUGHT,0.1018,0.9090909090909091,0.9028277738241771,0.6523605150214593,0.9433962264150944,0.9677,37.36,MEDIUM,3220
Mancherial,Luxettipet,Venkataraopet,195470,43,6286613.0,0.0,0.0,9,0,62.87,0.0,10.18,0.0,0.0,0.19,0.2587,25.9,NO_DROUGHT,0.1018,0.8636363636363636,0.8683152909079004,0.9356223175965666,1.0,1.0,37.36,MEDIUM,3221
Mahabubabad,Peddavangara,Koripelly,213682,17,1884533.0,0.0,0.0,3,0,18.85,0.0,10.54,0.0,0.0,0.22,0.1633,16.3,NO_DROUGHT,0.1054,0.9545454545454546,0.9605249790500128,0.9227467811158798,1.0,1.0,37.36,MEDIUM,3222
Mancherial,Mandamarri,Chirrakunta,195501,50,2026625.0,0.0,0.0,14,0,20.27,0.0,13.67,0.0,0.0,0.26,0.2113,21.1,NO_DROUGHT,0.1367,0.7878787878787878,0.9575485999275323,0.9055793991416309,1.0,1.0,37.36,MEDIUM,3223
Hanumakonda,Elkathurthi,Kothulanaduma,201122,35,2816560.0,0.0,0.0,8,0,28.17,0.0,10.51,0.0,0.0,0.21,0.2161,21.6,NO_DROUGHT,0.1051,0.8787878787878788,0.9410019537960355,0.927038626609442,1.0,1.0,37.36,MEDIUM,3224
Nirmal,Pembi,Kosagutta,281530,31,1239729.0,0.0,0.0,20,0,12.4,0.0,11.82,0.0,0.0,0.23,0.2903,29.0,NO_DROUGHT,0.1182,0.696969696969697,0.9740315885965878,0.9184549356223176,1.0,1.0,37.36,MEDIUM,3225
Wanaparthy,Atmakur,Rechintala,204878,50,4322660.0,0.0,0.0,5,0,43.23,0.0,10.22,0.0,0.0,0.07,0.1941,19.4,NO_DROUGHT,0.10220000000000001,0.9242424242424242,0.9094539103004979,0.9871244635193133,1.0,1.0,37.35,MEDIUM,3226
Hanumakonda,Elkathurthi,Valbhapur,201126,32,2872542.0,0.0,0.0,8,0,28.73,0.0,10.51,0.0,0.0,0.21,0.2161,21.6,NO_DROUGHT,0.1051,0.8787878787878788,0.939829307510286,0.927038626609442,1.0,1.0,37.35,MEDIUM,3227
Mahabubnagar,Koilkonda,Vinjamoor,205390,29,6442593.0,0.0,0.0,1,0,64.43,0.0,11.91,0.0,0.0,0.97,0.2227,22.3,NO_DROUGHT,0.1191,0.9848484848484849,0.8650480019998372,0.6008583690987125,1.0,1.0,37.35,MEDIUM,3228
Suryapet,Nagaram,Laxmapuram,281598,40,1036075.0,0.0,0.0,5,0,10.36,0.0,10.31,0.0,0.0,0.22,0.1782,17.8,NO_DROUGHT,0.10310000000000001,0.9242424242424242,0.9782974974008107,0.9227467811158798,1.0,1.0,37.35,MEDIUM,3229
Mahabubabad,Kothaguda,Konapur,279294,49,2217737.0,0.0,0.0,5,0,22.18,0.0,10.71,0.0,0.0,0.4,0.196,19.6,NO_DROUGHT,0.10710000000000001,0.9242424242424242,0.9535454064553066,0.8454935622317596,1.0,1.0,37.35,MEDIUM,3230
Suryapet,Munagala,Jagannadhapuram,207755,42,2463910.0,0.0,0.0,4,0,24.64,0.0,10.54,0.0,0.0,0.3,0.1834,18.3,NO_DROUGHT,0.1054,0.9393939393939394,0.9483888587417239,0.8884120171673819,1.0,1.0,37.34,MEDIUM,3231
Nalgonda,Thipparthi,Ramalingala Gudem,280808,17,1228987.0,0.0,0.0,2,11,12.29,0.0,10.72,0.0,0.0,0.38,0.1583,15.8,NO_DROUGHT,0.1072,0.9696969696969697,0.9742565996072969,0.8540772532188841,0.7924528301886793,1.0,37.34,MEDIUM,3232
Bhadradri Kothagudem,Laxmidevipalli,Anisettipalli,202475,41,2443035.0,0.0,0.0,14,0,24.43,0.0,10.92,0.0,0.0,0.16,0.255,25.5,NO_DROUGHT,0.1092,0.7878787878787878,0.9488261241344397,0.9484978540772532,1.0,1.0,37.34,MEDIUM,3233
Yadadri Bhuvanagiri,Choutuppal,Allapur,207365,36,1065738.0,0.0,0.0,1,0,10.66,0.0,10.48,0.0,0.0,1.03,0.208,20.8,NO_DROUGHT,0.1048,0.9848484848484849,0.9776761511328285,0.5751072961373391,1.0,1.0,37.34,MEDIUM,3234
Vikarabad,Pudur,Devanoniguda,278293,16,2099000.0,0.0,0.0,11,0,20.99,0.0,15.48,0.0,0.0,1.23,0.2348,23.5,NO_DROUGHT,0.1548,0.8333333333333334,0.9560325720090743,0.4892703862660944,1.0,1.0,37.34,MEDIUM,3235
Kamareddy,Bhiknur,Baswapur,209263,15,6663935.0,489184.0,5055.0,2,0,66.64,7.42,13.45,0.0,0.0,0.84,0.1941,19.4,NO_DROUGHT,0.13449999999999998,0.9696969696969697,0.8604115853984234,0.6566523605150215,1.0,0.9258,37.34,MEDIUM,3236
Karimnagar,Huzurabad,Jupaka,201254,30,4422744.0,0.0,0.0,3,0,44.23,0.0,12.97,0.0,0.0,0.35,0.1509,15.1,NO_DROUGHT,0.1297,0.9545454545454546,0.9073574662495004,0.8669527896995708,1.0,1.0,37.34,MEDIUM,3237
Nalgonda,Nakrekal,Narsimhapuram,280708,21,1014122.0,0.0,0.0,5,0,10.14,0.0,11.34,0.0,0.0,0.43,0.1769,17.7,NO_DROUGHT,0.1134,0.9242424242424242,0.9787573434926091,0.8326180257510729,1.0,1.0,37.34,MEDIUM,3238
Warangal,Narsampet,Pata Maqdumpuram,213333,37,1619636.0,0.0,0.0,6,0,16.2,0.0,11.08,0.0,0.0,0.45,0.1975,19.7,NO_DROUGHT,0.1108,0.9090909090909091,0.9660737354923722,0.8240343347639485,1.0,1.0,37.34,MEDIUM,3239
